번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
1597,2025-11-10,양천구,서울특별시 양천구 목동 406-137,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1598,2025-11-10,은평구,서울특별시 은평구 신사동 38-7,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1599,2025-11-10,동작구,서울특별시 동작구 사당로 56,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1600,2025-11-10,동작구,서울특별시 동작구 사당로 56,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1601,2025-11-10,양천구,서울특별시 양천구 목동 927-7,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1602,2025-11-10,마포구,서울특별시 마포구 합정동 394-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1603,2025-11-10,금천구,서울특별시 금천구 독산동 291-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1604,2025-11-10,동작구,서울특별시 동작구 상도동 201-38,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1605,2025-11-10,강서구,서울특별시 강서구 내발산동 739,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1606,2025-11-10,양천구,서울특별시 양천구 신정동 311-5,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1607,2025-11-10,강서구,서울특별시 강서구 마곡동 775-3,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1608,2025-11-10,금천구,서울특별시 금천구 독산동 291-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1609,2025-11-10,마포구,서울특별시 마포구 서교동 349,횡단보도 주변(3m),2025-11-11,,,,,,,,,,,,,,,,,
1610,2025-11-10,마포구,서울특별시 마포구 서교동 365-29,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1611,2025-11-10,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1612,2025-11-10,은평구,서울특별시 은평구 신사동 163-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1613,2025-11-10,은평구,서울특별시 은평구 신사동 163-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1614,2025-11-10,은평구,서울특별시 은평구 신사동 193-5,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1615,2025-11-10,은평구,서울특별시 은평구 신사동 163-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1616,2025-11-10,은평구,서울특별시 은평구 신사동 193-17,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1617,2025-11-10,양천구,서울특별시 양천구 신정동 329-6,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1618,2025-11-10,강서구,서울특별시 강서구 마곡동 15-2,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1619,2025-11-10,강서구,서울특별시 강서구 내발산동 655-12,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1620,2025-11-10,은평구,서울특별시 은평구 신사동 178-9,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1621,2025-11-10,관악구,서울특별시 관악구 봉천동 682,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1622,2025-11-10,관악구,서울특별시 관악구 봉천동 1558-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1623,2025-11-10,관악구,서울특별시 관악구 봉천동 682,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1624,2025-11-10,도봉구,서울특별시 도봉구 방학동 717-5,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1625,2025-11-10,도봉구,서울특별시 도봉구 방학동 720-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1626,2025-11-10,노원구,서울특별시 노원구 중계동 515-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1627,2025-11-10,도봉구,서울특별시 도봉구 방학동 720-19,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1628,2025-11-10,동작구,서울특별시 동작구 상도동 901,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1629,2025-11-10,노원구,서울특별시 노원구 중계동 514-6,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1630,2025-11-10,동작구,서울특별시 동작구 상도동 451,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1631,2025-11-10,금천구,서울특별시 금천구 독산동 182-22,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1632,2025-11-10,마포구,서울특별시 마포구 서교동 427,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1633,2025-11-10,관악구,서울특별시 관악구 봉천동 738-103,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1634,2025-11-10,마포구,서울특별시 마포구 서교동 427,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1635,2025-11-10,은평구,서울특별시 은평구 응암동 604-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1636,2025-11-10,노원구,서울특별시 노원구 중계동 391,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1637,2025-11-10,금천구,서울특별시 금천구 독산동 181-133,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1638,2025-11-10,도봉구,서울특별시 도봉구 창동 807-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1639,2025-11-10,관악구,서울특별시 관악구 봉천동 1732-6,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1640,2025-11-10,서대문구,서울특별시 서대문구 창천동 93-18,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1641,2025-11-10,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1642,2025-11-10,강서구,서울특별시 강서구 가양동 1458-15,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1643,2025-11-10,관악구,서울특별시 관악구 봉천동 698-4,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1644,2025-11-10,은평구,서울특별시 은평구 응암동 107-20,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1645,2025-11-10,서대문구,서울특별시 서대문구 창천동 88-2,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1646,2025-11-10,강서구,서울특별시 강서구 가양동 1466,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1647,2025-11-10,서대문구,서울특별시 서대문구 창천동 98-7,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1648,2025-11-10,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1649,2025-11-10,금천구,서울특별시 금천구 독산동 182-22,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1650,2025-11-10,서대문구,서울특별시 서대문구 창천동 97-60,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1651,2025-11-10,동작구,서울특별시 동작구 대방동 466-10,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1652,2025-11-10,서대문구,서울특별시 서대문구 창천동 97-50,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1653,2025-11-10,강서구,서울특별시 강서구 가양동 산1-4,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1654,2025-11-10,양천구,서울특별시 양천구 목동 905-27,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1655,2025-11-10,관악구,서울특별시 관악구 신림동 94-305,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1656,2025-11-10,마포구,서울특별시 마포구 상암동 1715-7,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1657,2025-11-10,마포구,서울특별시 마포구 상암동 1706,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1658,2025-11-10,노원구,서울특별시 노원구 중계동 503-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1659,2025-11-10,노원구,서울특별시 노원구 중계동 505,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1660,2025-11-10,노원구,서울특별시 노원구 중계동 87-1,점자블록 또는 교통약자 엘리베이터,2025-11-10,,,,,,,,,,,,,,,,,
1661,2025-11-10,양천구,서울특별시 양천구 목동 962,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1662,2025-11-10,노원구,서울특별시 노원구 중계동 78-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1663,2025-11-10,마포구,서울특별시 마포구 상암동 1596,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1664,2025-11-10,양천구,서울특별시 양천구 목동 919-1,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1665,2025-11-10,동작구,서울특별시 동작구 신대방동 701-7,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1666,2025-11-10,은평구,서울특별시 은평구 신사동 178-10,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1667,2025-11-10,마포구,서울특별시 마포구 염리동 164-14,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1668,2025-11-10,용산구,서울특별시 용산구 용문동 5-229,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1669,2025-11-10,양천구,서울특별시 양천구 목동 919-8,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1670,2025-11-10,관악구,서울특별시 관악구 신림동 1587-2,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1671,2025-11-10,노원구,서울특별시 노원구 중계동 435-2,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1672,2025-11-10,관악구,서울특별시 관악구 신림동 1642-6,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1673,2025-11-10,마포구,서울특별시 마포구 염리동 169-49,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1674,2025-11-10,마포구,서울특별시 마포구 상암동 1726,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1675,2025-11-10,마포구,서울특별시 마포구 염리동 169,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1676,2025-11-10,송파구,서울특별시 송파구 마천동 606,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1677,2025-11-10,마포구,서울특별시 마포구 상암동 1729,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1678,2025-11-10,관악구,서울특별시 관악구 신림동 527-12,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1679,2025-11-10,용산구,서울특별시 용산구 서계동 270,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1680,2025-11-10,마포구,서울특별시 마포구 용강동 501,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1681,2025-11-10,송파구,서울특별시 송파구 풍납동 477-8,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1682,2025-11-10,마포구,서울특별시 마포구 용강동 45-15,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1683,2025-11-10,관악구,서울특별시 관악구 신림동 616-2,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1684,2025-11-10,송파구,서울특별시 송파구 마천동 591-1,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1685,2025-11-10,강서구,서울특별시 강서구 방화동 879,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1686,2025-11-10,관악구,서울특별시 관악구 신림동 882-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1687,2025-11-10,송파구,서울특별시 송파구 가락동 14-1,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1688,2025-11-10,관악구,서울특별시 관악구 봉천동 1732-9,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1689,2025-11-10,강서구,서울특별시 강서구 화곡동 940-6,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1690,2025-11-10,마포구,서울특별시 마포구 망원동 418-2,버스정류소 및 택시승강장 주변(5m 이내),2025-11-10,,,,,,,,,,,,,,,,,
1691,2025-11-10,강서구,서울특별시 강서구 방화동 811-26,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1692,2025-11-10,양천구,서울특별시 양천구 목동 903-4,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1693,2025-11-10,서대문구,서울특별시 서대문구 연희동 51-97,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1694,2025-11-10,도봉구,서울특별시 도봉구 도봉동 637-17,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1695,2025-11-10,서대문구,서울특별시 서대문구 연희동 51-97,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1696,2025-11-10,관악구,서울특별시 관악구 봉천동 981-9,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1697,2025-11-10,마포구,서울특별시 마포구 망원동 408-5,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1698,2025-11-10,서대문구,서울특별시 서대문구 연희동 51-97,상기 사항 외 보도,2025-11-10,,,,,,,,,,,,,,,,,
1699,2025-11-10,강서구,서울특별시 강서구 화곡동 489,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1700,2025-11-10,강서구,서울특별시 강서구 방화동 816-2,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1701,2025-11-10,강서구,서울특별시 강서구 화곡동 490,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1702,2025-11-10,강서구,서울특별시 강서구 방화동 819-3,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1703,2025-11-10,마포구,서울특별시 마포구 망원동 460-5,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1704,2025-11-10,송파구,서울특별시 송파구 마천동 115-4,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1705,2025-11-10,관악구,서울특별시 관악구 신림동 1468-4,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1706,2025-11-10,관악구,서울특별시 관악구 신림동 1675-6,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1707,2025-11-10,마포구,서울특별시 마포구 망원동 452-1,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1708,2025-11-10,양천구,서울특별시 양천구 신월동 792,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1709,2025-11-10,마포구,서울특별시 마포구 망원동 452-2,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1710,2025-11-10,송파구,서울특별시 송파구 풍납동 175-1,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1711,2025-11-10,강서구,서울특별시 강서구 방화동 249-153,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1712,2025-11-10,관악구,서울특별시 관악구 신림동 1473-1,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1713,2025-11-10,관악구,서울특별시 관악구 신림동 1676-10,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1714,2025-11-10,강서구,서울특별시 강서구 방화동 산35-10,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1715,2025-11-10,송파구,서울특별시 송파구 가락동 70,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1716,2025-11-10,송파구,서울특별시 송파구 가락동 62,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1717,2025-11-10,송파구,서울특별시 송파구 가락동 80,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1718,2025-11-10,관악구,서울특별시 관악구 신림동 483,보호구역(어린이·노인·장애인),2025-11-10,,,,,,,,,,,,,,,,,
1719,2025-11-10,송파구,서울특별시 송파구 풍납동 413-1,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1720,2025-11-10,송파구,서울특별시 송파구 풍납동 501-40,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1721,2025-11-10,송파구,서울특별시 송파구 가락동 80,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1722,2025-11-10,송파구,서울특별시 송파구 마천동 128-25,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1723,2025-11-10,강동구,서울특별시 강동구 성내동 449-22,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1724,2025-11-10,강동구,서울특별시 강동구 성내동 449-22,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1725,2025-11-10,송파구,서울특별시 송파구 풍납동 74-5,보도와 차도가 구분된 도로의 차도,2025-11-10,,,,,,,,,,,,,,,,,
1726,2025-11-10,강동구,서울특별시 강동구 성내동 449-22,자전거 도로,2025-11-10,,,,,,,,,,,,,,,,,
1727,2025-11-10,강동구,서울특별시 강동구 성내동 449-22,점자블록 또는 교통약자 엘리베이터,2025-11-10,,,,,,,,,,,,,,,,,
1728,2025-11-10,서대문구,서울특별시 서대문구 남가좌동 318-12,횡단보도 주변(3m),2025-11-10,,,,,,,,,,,,,,,,,
1729,2025-11-11,은평구,서울특별시 은평구 진관동 405-8,횡단보도 주변(3m),2025-11-12,,,,,,,,,,,,,,,,,
1730,2025-11-11,서대문구,서울특별시 서대문구 홍제동 161-1,상기 사항 외 보도,2025-11-11,,,,,,,,,,,,,,,,,
1731,2025-11-11,서대문구,서울특별시 서대문구 홍제동 331,상기 사항 외 보도,2025-11-11,,,,,,,,,,,,,,,,,
1732,2025-11-11,서대문구,서울특별시 서대문구 홍제동 361-137,상기 사항 외 보도,2025-11-11,,,,,,,,,,,,,,,,,
1733,2025-11-11,은평구,서울특별시 은평구 응암동 90-14,횡단보도 주변(3m),2025-11-11,,,,,,,,,,,,,,,,,
1734,2025-11-11,서대문구,서울특별시 서대문구 연희동 189-15,횡단보도 주변(3m),2025-11-11,,,,,,,,,,,,,,,,,
1735,2025-11-11,서초구,서울특별시 서초구 서초동 1332-10,보도와 차도가 구분된 도로의 차도,2025-11-11,,,,,,,,,,,,,,,,,
1736,2025-11-11,서초구,서울특별시 서초구 서초동 1332-3,보호구역(어린이·노인·장애인),2025-11-11,,,,,,,,,,,,,,,,,
1737,2025-11-11,서초구,서울특별시 서초구 서초동 1755-3,보호구역(어린이·노인·장애인),2025-11-11,,,,,,,,,,,,,,,,,
1738,2025-11-11,서대문구,서울특별시 서대문구 연희동 137-8,횡단보도 주변(3m),2025-11-11,,,,,,,,,,,,,,,,,
1739,2025-11-11,서초구,서울특별시 서초구 서초동 1329,상기 사항 외 보도,2025-11-11,,,,,,,,,,,,,,,,,
